id,string,data,float64
954461,Dmitry,2026-11-09,219.966
954502,Dmitry,2026-11-09,658.371
954542,Dmitry,2026-11-10,386.935
954546,Dmitry,2026-11-04,271.464
954556,Dmitry,2026-11-08,230.878
954618,Dmitry,2026-11-07,14.2501
954656,Dmitry,2026-11-02,294.987
954665,Dmitry,2026-11-05,161.005
954667,Dmitry,2026-11-05,944.253
954716,Dmitry,2026-11-04,675.315
954743,Dmitry,2026-11-07,528.523
954809,Dmitry,2026-11-03,889.743
954904,Dmitry,2026-11-10,668.563
954926,Dmitry,2026-11-04,803.068
954933,Dmitry,2026-11-07,295.879
954980,Dmitry,2026-11-02,558.732
955015,Dmitry,2026-11-08,235.428
955041,Dmitry,2026-11-04,743.793
955048,Dmitry,2026-11-09,405.165
955192,Dmitry,2026-11-01,199.86
955205,Dmitry,2026-11-09,858.699
955213,Dmitry,2026-11-04,313.61
955216,Dmitry,2026-11-06,965.908
955227,Dmitry,2026-11-05,102.136
955240,Dmitry,2026-11-06,589.363
955268,Dmitry,2026-11-01,633.872
955276,Dmitry,2026-11-07,250.036
955277,Dmitry,2026-11-07,337.135
955309,Dmitry,2026-11-04,834.768
955311,Dmitry,2026-11-06,745.509
955316,Dmitry,2026-11-06,803.967
955325,Dmitry,2026-11-03,836.134
955371,Dmitry,2026-11-03,27.6826
955380,Dmitry,2026-11-04,140.143
955402,Dmitry,2026-11-04,881.075
955431,Dmitry,2026-11-06,678.398
955443,Dmitry,2026-11-09,651.391
955499,Dmitry,2026-11-07,615.399
955550,Dmitry,2026-11-04,601.796
955664,Dmitry,2026-11-07,150.126
955679,Dmitry,2026-11-02,19.2135
955725,Dmitry,2026-11-06,177.09
955762,Dmitry,2026-11-05,62.9324
955783,Dmitry,2026-11-07,618.438
955787,Dmitry,2026-11-06,300.77
955870,Dmitry,2026-11-07,1.11297
955874,Dmitry,2026-11-09,29.4808
955891,Dmitry,2026-11-09,910.574
955893,Dmitry,2026-11-04,288.19
955925,Dmitry,2026-11-07,421.371
956075,Dmitry,2026-11-04,217.311
956129,Dmitry,2026-11-01,844.626
956130,Dmitry,2026-11-08,662.796
956157,Dmitry,2026-11-06,775.756
956182,Dmitry,2026-11-08,967.764
956190,Dmitry,2026-11-07,787.951
956235,Dmitry,2026-11-05,837.042
956239,Dmitry,2026-11-03,631.856
956272,Dmitry,2026-11-09,660.993
956291,Dmitry,2026-11-05,70.6472
956347,Dmitry,2026-11-05,442.791
956428,Dmitry,2026-11-02,323.907
956431,Dmitry,2026-11-08,775.359
956432,Dmitry,2026-11-06,441.268
956445,Dmitry,2026-11-02,321.697
956469,Dmitry,2026-11-06,623.603
956479,Dmitry,2026-11-01,967.648
956494,Dmitry,2026-11-10,486.95
956501,Dmitry,2026-11-02,670.242
956541,Dmitry,2026-11-01,98.8377
956555,Dmitry,2026-11-01,784.504
956575,Dmitry,2026-11-09,392.465
956582,Dmitry,2026-11-08,804.344
956585,Dmitry,2026-11-08,424.55
956637,Dmitry,2026-11-10,80.2801
956678,Dmitry,2026-11-09,492.724
956760,Dmitry,2026-11-10,488.578
956772,Dmitry,2026-11-02,680.138
956796,Dmitry,2026-11-04,818.626
956821,Dmitry,2026-11-10,621.404
956861,Dmitry,2026-11-05,475.294
956903,Dmitry,2026-11-05,811.643
956943,Dmitry,2026-11-08,427.056
957006,Dmitry,2026-11-06,917.538
957018,Dmitry,2026-11-02,610.626
957019,Dmitry,2026-11-05,407.358
957025,Dmitry,2026-11-10,387.118
957027,Dmitry,2026-11-01,135.532
957058,Dmitry,2026-11-10,846.145
957196,Dmitry,2026-11-04,806.465
957207,Dmitry,2026-11-06,224.908
957263,Dmitry,2026-11-04,793.13
957290,Dmitry,2026-11-03,508.665
957303,Dmitry,2026-11-04,213.941
957349,Dmitry,2026-11-02,803.597
957371,Dmitry,2026-11-04,624.708
957386,Dmitry,2026-11-09,190.817
957391,Dmitry,2026-11-03,370.802
957394,Dmitry,2026-11-04,113.292
957418,Dmitry,2026-11-10,808.233
957443,Dmitry,2026-11-04,427.103
957463,Dmitry,2026-11-08,67.4823
957480,Dmitry,2026-11-04,756.824
957584,Dmitry,2026-11-04,287.304
957593,Dmitry,2026-11-03,975.368
957616,Dmitry,2026-11-07,779.115
957635,Dmitry,2026-11-05,776.295
957692,Dmitry,2026-11-10,247.135
957701,Dmitry,2026-11-08,45.2503
957776,Dmitry,2026-11-08,75.8824
957777,Dmitry,2026-11-05,43.7082
957780,Dmitry,2026-11-04,580.339
957861,Dmitry,2026-11-08,970.239
957864,Dmitry,2026-11-05,395.236
957871,Dmitry,2026-11-09,637.644
958022,Dmitry,2026-11-04,627.54
958047,Dmitry,2026-11-08,733.489
958061,Dmitry,2026-11-03,50.561
958069,Dmitry,2026-11-03,260.53
958104,Dmitry,2026-11-05,702.531
958106,Dmitry,2026-11-02,121.465
958149,Dmitry,2026-11-08,328.854
958156,Dmitry,2026-11-03,571.981
958165,Dmitry,2026-11-09,23.8758
958262,Dmitry,2026-11-05,207.546
958380,Dmitry,2026-11-07,169.023
958408,Dmitry,2026-11-01,642.608
958433,Dmitry,2026-11-10,234.029
958477,Dmitry,2026-11-02,263.238
958487,Dmitry,2026-11-02,957.204
958521,Dmitry,2026-11-06,185.181
958524,Dmitry,2026-11-09,495.745
958599,Dmitry,2026-11-03,777.951
958600,Dmitry,2026-11-04,245.833
958611,Dmitry,2026-11-05,109.627
958623,Dmitry,2026-11-04,143.07
958649,Dmitry,2026-11-08,3.59872
958663,Dmitry,2026-11-10,578.854
958719,Dmitry,2026-11-04,364.27
958722,Dmitry,2026-11-03,351.687
958830,Dmitry,2026-11-06,572.315
958859,Dmitry,2026-11-07,244.646
959077,Dmitry,2026-11-06,479.786
959090,Dmitry,2026-11-04,525.617
959139,Dmitry,2026-11-05,881.613
959198,Dmitry,2026-11-09,157.608
959209,Dmitry,2026-11-03,36.2056
959265,Dmitry,2026-11-03,556.395
959301,Dmitry,2026-11-01,697.342
959308,Dmitry,2026-11-10,227.056
959381,Dmitry,2026-11-05,236.639
959398,Dmitry,2026-11-05,418.207
959434,Dmitry,2026-11-08,226.647
959439,Dmitry,2026-11-10,487.622
959579,Dmitry,2026-11-10,181.056
959622,Dmitry,2026-11-03,319.216
959636,Dmitry,2026-11-07,599.347
959665,Dmitry,2026-11-10,577.888
959684,Dmitry,2026-11-01,278.448
959848,Dmitry,2026-11-01,794.109
959861,Dmitry,2026-11-06,741.854
959863,Dmitry,2026-11-04,67.1216
959899,Dmitry,2026-11-10,513.53
959967,Dmitry,2026-11-10,635.533
959996,Dmitry,2026-11-01,415.469
960025,Dmitry,2026-11-07,540.365
960080,Dmitry,2026-11-09,184.58
960106,Dmitry,2026-11-06,616.121
960209,Dmitry,2026-11-04,534.88
960211,Dmitry,2026-11-09,596.018
960269,Dmitry,2026-11-09,12.2934
960349,Dmitry,2026-11-06,974.538
960369,Dmitry,2026-11-03,465.022
960388,Dmitry,2026-11-10,750.714
960408,Dmitry,2026-11-07,845.11
960474,Dmitry,2026-11-04,745.712
960506,Dmitry,2026-11-01,575.981
960509,Dmitry,2026-11-03,284.95
960561,Dmitry,2026-11-01,2.59722
960585,Dmitry,2026-11-02,947.808
960588,Dmitry,2026-11-09,158.683
960626,Dmitry,2026-11-05,902.71
960633,Dmitry,2026-11-08,905.963
960647,Dmitry,2026-11-06,95.0879
960659,Dmitry,2026-11-07,370.024
960672,Dmitry,2026-11-05,990.156
960692,Dmitry,2026-11-04,175.652
960699,Dmitry,2026-11-07,566.02
960705,Dmitry,2026-11-01,927.3
960728,Dmitry,2026-11-03,231.244
960739,Dmitry,2026-11-07,363.152
960772,Dmitry,2026-11-08,446.02
960776,Dmitry,2026-11-04,494.396
960784,Dmitry,2026-11-09,235.777
960793,Dmitry,2026-11-05,388.543
960828,Dmitry,2026-11-01,710.889
960879,Dmitry,2026-11-04,192.464
960892,Dmitry,2026-11-01,968.407
960915,Dmitry,2026-11-07,721.218
960935,Dmitry,2026-11-08,237.771
960975,Dmitry,2026-11-06,207.094
960980,Dmitry,2026-11-03,544.948
961006,Dmitry,2026-11-06,659.152
961025,Dmitry,2026-11-08,846.102
961051,Dmitry,2026-11-02,949.232
961056,Dmitry,2026-11-07,840.678
961087,Dmitry,2026-11-02,544.339
961097,Dmitry,2026-11-04,540.438
961118,Dmitry,2026-11-07,998.377
961136,Dmitry,2026-11-08,95.9017
961166,Dmitry,2026-11-09,2.35121
961172,Dmitry,2026-11-09,383.892
961175,Dmitry,2026-11-07,705.506
961180,Dmitry,2026-11-10,362.964
961201,Dmitry,2026-11-06,307.904
961238,Dmitry,2026-11-08,591.699
961259,Dmitry,2026-11-01,419.817
961303,Dmitry,2026-11-03,119.134
961306,Dmitry,2026-11-02,707.677
961341,Dmitry,2026-11-06,379.131
961352,Dmitry,2026-11-05,879.147
961371,Dmitry,2026-11-06,50.9699
961435,Dmitry,2026-11-01,378.327
961463,Dmitry,2026-11-10,809.588
961521,Dmitry,2026-11-06,359.946
961544,Dmitry,2026-11-04,645.73
961545,Dmitry,2026-11-04,721.055
961556,Dmitry,2026-11-08,727.38
961569,Dmitry,2026-11-05,342.974
961572,Dmitry,2026-11-03,54.211
961595,Dmitry,2026-11-07,483.39
961615,Dmitry,2026-11-09,693.514
961713,Dmitry,2026-11-07,541.431
961761,Dmitry,2026-11-03,8.29328
961779,Dmitry,2026-11-05,680.719
961805,Dmitry,2026-11-10,866.47
961827,Dmitry,2026-11-06,456.636
961877,Dmitry,2026-11-09,792.303
961901,Dmitry,2026-11-03,563.28
961958,Dmitry,2026-11-03,687.097
961967,Dmitry,2026-11-01,47.6412
961982,Dmitry,2026-11-01,374.351
962166,Dmitry,2026-11-06,756.29
962174,Dmitry,2026-11-04,379.686
962184,Dmitry,2026-11-01,886.986
962277,Dmitry,2026-11-10,312.599
962297,Dmitry,2026-11-07,926.07
962341,Dmitry,2026-11-01,541.033
962346,Dmitry,2026-11-02,81.4424
962360,Dmitry,2026-11-08,784.88
962369,Dmitry,2026-11-09,967.693
962385,Dmitry,2026-11-01,300.277
962391,Dmitry,2026-11-03,814.629
962449,Dmitry,2026-11-09,33.7354
962452,Dmitry,2026-11-07,379.305
962468,Dmitry,2026-11-08,696.633
962491,Dmitry,2026-11-02,888.023
962534,Dmitry,2026-11-04,249.083
962536,Dmitry,2026-11-08,735.09
962546,Dmitry,2026-11-06,83.0913
962560,Dmitry,2026-11-06,623.203
962617,Dmitry,2026-11-02,327.978
962734,Dmitry,2026-11-01,175.585
962761,Dmitry,2026-11-06,689.822
962809,Dmitry,2026-11-05,770.406
962810,Dmitry,2026-11-02,421.554
962811,Dmitry,2026-11-06,407.934
962833,Dmitry,2026-11-03,67.4704
962837,Dmitry,2026-11-08,452.97
962839,Dmitry,2026-11-09,279.555
962850,Dmitry,2026-11-10,836.881
962851,Dmitry,2026-11-10,180.232
962861,Dmitry,2026-11-01,261.138
962869,Dmitry,2026-11-10,453.87
962891,Dmitry,2026-11-02,894.671
962916,Dmitry,2026-11-08,379.058
962953,Dmitry,2026-11-06,700.146
963007,Dmitry,2026-11-09,953.729
963090,Dmitry,2026-11-06,924.496
963092,Dmitry,2026-11-06,156.557
963117,Dmitry,2026-11-06,655.741
963125,Dmitry,2026-11-07,753.643
963140,Dmitry,2026-11-02,179.056
963142,Dmitry,2026-11-09,103.376
963143,Dmitry,2026-11-05,838.608
963147,Dmitry,2026-11-06,151.187
963166,Dmitry,2026-11-09,170.656
963172,Dmitry,2026-11-08,405.927
963276,Dmitry,2026-11-08,940.842
963296,Dmitry,2026-11-03,420.483
963300,Dmitry,2026-11-01,235.778
963325,Dmitry,2026-11-03,993.078
963347,Dmitry,2026-11-02,3.97951
963376,Dmitry,2026-11-03,368.827
963397,Dmitry,2026-11-03,907.952
963408,Dmitry,2026-11-03,926.79
963417,Dmitry,2026-11-09,511.24
963449,Dmitry,2026-11-08,49.1546
963457,Dmitry,2026-11-04,278.45
963496,Dmitry,2026-11-10,837.76
963513,Dmitry,2026-11-04,707
963518,Dmitry,2026-11-10,353.695
963527,Dmitry,2026-11-08,956.652
963528,Dmitry,2026-11-09,407.194
963550,Dmitry,2026-11-06,606.299
963552,Dmitry,2026-11-05,402.401
963618,Dmitry,2026-11-09,150.668
963689,Dmitry,2026-11-06,441.788
963700,Dmitry,2026-11-09,623.207
963776,Dmitry,2026-11-03,136.61
963802,Dmitry,2026-11-09,64.9494
963841,Dmitry,2026-11-06,518.969
963844,Dmitry,2026-11-01,377.849
963861,Dmitry,2026-11-09,111.371
963892,Dmitry,2026-11-08,101.78
963955,Dmitry,2026-11-06,209.47
963992,Dmitry,2026-11-05,879.07
963999,Dmitry,2026-11-04,638.204
964012,Dmitry,2026-11-07,359.825
964028,Dmitry,2026-11-03,745.354
964031,Dmitry,2026-11-10,112.753
964072,Dmitry,2026-11-10,624.01
964077,Dmitry,2026-11-02,454.717
964084,Dmitry,2026-11-02,917.312
964103,Dmitry,2026-11-03,835.083
964157,Dmitry,2026-11-09,937.529
964167,Dmitry,2026-11-02,413.924
964169,Dmitry,2026-11-03,352.238
964240,Dmitry,2026-11-01,498.367
964305,Dmitry,2026-11-03,893.173
964327,Dmitry,2026-11-07,170.568
964342,Dmitry,2026-11-08,322.548
964361,Dmitry,2026-11-05,196.406
964393,Dmitry,2026-11-08,67.818
964403,Dmitry,2026-11-10,317.328
964421,Dmitry,2026-11-08,298.694
964453,Dmitry,2026-11-05,775.999
964462,Dmitry,2026-11-02,238.196
964471,Dmitry,2026-11-05,465.823
964472,Dmitry,2026-11-05,257.515
964485,Dmitry,2026-11-07,482.392
964494,Dmitry,2026-11-08,489.144
964561,Dmitry,2026-11-02,926.769
964584,Dmitry,2026-11-07,652.967
964613,Dmitry,2026-11-02,290.508
964616,Dmitry,2026-11-10,583.314
964630,Dmitry,2026-11-02,328.677
964669,Dmitry,2026-11-01,930.043
964683,Dmitry,2026-11-02,605.391
964759,Dmitry,2026-11-08,612.822
964772,Dmitry,2026-11-02,412.53
964805,Dmitry,2026-11-01,147.446
964871,Dmitry,2026-11-09,48.0246
964882,Dmitry,2026-11-04,570.201
964934,Dmitry,2026-11-10,481.423
964978,Dmitry,2026-11-09,930.034
965025,Dmitry,2026-11-05,628.461
965089,Dmitry,2026-11-04,235.12
965101,Dmitry,2026-11-10,851.047
965108,Dmitry,2026-11-02,364.628
965145,Dmitry,2026-11-10,163.207
965173,Dmitry,2026-11-05,456.641
965182,Dmitry,2026-11-03,455.903
965192,Dmitry,2026-11-04,179.654
965232,Dmitry,2026-11-01,742.251
965285,Dmitry,2026-11-06,554.401
965335,Dmitry,2026-11-06,921.699
965357,Dmitry,2026-11-10,794.149
965381,Dmitry,2026-11-08,214.392
965394,Dmitry,2026-11-03,740.062
965402,Dmitry,2026-11-03,893.159
965419,Dmitry,2026-11-03,864.152
965422,Dmitry,2026-11-07,10.8475
965450,Dmitry,2026-11-09,235.233
965455,Dmitry,2026-11-09,438.904
965491,Dmitry,2026-11-02,19.5082
965492,Dmitry,2026-11-10,347.824
965515,Dmitry,2026-11-09,480.029
965540,Dmitry,2026-11-02,857.485
965544,Dmitry,2026-11-04,685.856
965550,Dmitry,2026-11-02,627.175
965562,Dmitry,2026-11-06,242.12
965564,Dmitry,2026-11-08,82.0404
965623,Dmitry,2026-11-01,215.447
965636,Dmitry,2026-11-10,831.534
965653,Dmitry,2026-11-04,901.271
965698,Dmitry,2026-11-09,65.216
965711,Dmitry,2026-11-04,474.295
965836,Dmitry,2026-11-04,383.191
965847,Dmitry,2026-11-10,978.142
965860,Dmitry,2026-11-02,807.689
965880,Dmitry,2026-11-07,936.19
965886,Dmitry,2026-11-03,486.874
965938,Dmitry,2026-11-02,337.763
965971,Dmitry,2026-11-07,89.951
965986,Dmitry,2026-11-05,894.433
966022,Dmitry,2026-11-08,22.4386
966141,Dmitry,2026-11-08,30.3365
966157,Dmitry,2026-11-10,548.637
966244,Dmitry,2026-11-02,721.896
966254,Dmitry,2026-11-08,456.819
966277,Dmitry,2026-11-04,749.605
966289,Dmitry,2026-11-04,100.085
966325,Dmitry,2026-11-08,514.819
966328,Dmitry,2026-11-09,375.951
966386,Dmitry,2026-11-03,397.813
966412,Dmitry,2026-11-05,970.129
966436,Dmitry,2026-11-06,768.334
966446,Dmitry,2026-11-10,694.984
966449,Dmitry,2026-11-07,876.809
966454,Dmitry,2026-11-04,703.768
966495,Dmitry,2026-11-04,334.296
966552,Dmitry,2026-11-09,562.326
966571,Dmitry,2026-11-09,558.14
966617,Dmitry,2026-11-02,928.509
966668,Dmitry,2026-11-04,108.817
966672,Dmitry,2026-11-10,196.185
966687,Dmitry,2026-11-03,184.738
966689,Dmitry,2026-11-10,64.9448
966701,Dmitry,2026-11-09,691.412
966735,Dmitry,2026-11-05,509.961
966770,Dmitry,2026-11-09,864.998
966835,Dmitry,2026-11-10,545.758
966865,Dmitry,2026-11-05,35.8578
966871,Dmitry,2026-11-03,184.535
966911,Dmitry,2026-11-04,215.547
966912,Dmitry,2026-11-01,532.104
966935,Dmitry,2026-11-09,119.055
967014,Dmitry,2026-11-06,497.087
967036,Dmitry,2026-11-09,666.552
967084,Dmitry,2026-11-03,875.031
967103,Dmitry,2026-11-06,330.446
967133,Dmitry,2026-11-04,648.914
967194,Dmitry,2026-11-05,465.507
967225,Dmitry,2026-11-07,457.4
967239,Dmitry,2026-11-03,528.178
967276,Dmitry,2026-11-07,821.283
967366,Dmitry,2026-11-09,125.833
967419,Dmitry,2026-11-06,77.1018
967427,Dmitry,2026-11-06,649.635
967431,Dmitry,2026-11-05,535.441
967467,Dmitry,2026-11-06,899.054
967488,Dmitry,2026-11-04,543.426
967584,Dmitry,2026-11-07,188.733
967627,Dmitry,2026-11-03,829.753
967672,Dmitry,2026-11-06,17.9452
967711,Dmitry,2026-11-02,510.223
967732,Dmitry,2026-11-05,129.81
967753,Dmitry,2026-11-08,428.637
967784,Dmitry,2026-11-05,643.738
967800,Dmitry,2026-11-01,63.745
967825,Dmitry,2026-11-04,704.022
967832,Dmitry,2026-11-08,269.768
967901,Dmitry,2026-11-08,481.558
967969,Dmitry,2026-11-02,141.132
968021,Dmitry,2026-11-07,373.033
968033,Dmitry,2026-11-05,88.0386
968047,Dmitry,2026-11-10,914.917
968050,Dmitry,2026-11-03,43.2433
968081,Dmitry,2026-11-10,193.597
968091,Dmitry,2026-11-09,857.879
968095,Dmitry,2026-11-10,194.139
968154,Dmitry,2026-11-10,401.875
968185,Dmitry,2026-11-02,701.893
968247,Dmitry,2026-11-06,261.836
968256,Dmitry,2026-11-06,774.484
968278,Dmitry,2026-11-06,856.965
968298,Dmitry,2026-11-02,292.877
968324,Dmitry,2026-11-10,821.744
968336,Dmitry,2026-11-09,350.491
968344,Dmitry,2026-11-04,31.4834
968361,Dmitry,2026-11-06,769.858
968362,Dmitry,2026-11-03,587.422
968375,Dmitry,2026-11-07,260.54
968421,Dmitry,2026-11-06,591.239
968427,Dmitry,2026-11-10,613.088
968457,Dmitry,2026-11-07,744.02
968461,Dmitry,2026-11-10,495.729
968485,Dmitry,2026-11-05,778.084
968506,Dmitry,2026-11-09,23.1455
968515,Dmitry,2026-11-03,174.466
968572,Dmitry,2026-11-03,798.379
968584,Dmitry,2026-11-09,41.0756
968587,Dmitry,2026-11-05,933.482
968596,Dmitry,2026-11-08,716.301
968612,Dmitry,2026-11-08,556.688
968625,Dmitry,2026-11-10,60.0619
968648,Dmitry,2026-11-09,184.756
968661,Dmitry,2026-11-07,231.504
968688,Dmitry,2026-11-04,91.0703
968699,Dmitry,2026-11-02,258.949
968707,Dmitry,2026-11-06,65.8151
968799,Dmitry,2026-11-10,645.699
968834,Dmitry,2026-11-04,687.672
968848,Dmitry,2026-11-09,415.759
968858,Dmitry,2026-11-06,355.758
968870,Dmitry,2026-11-07,853.073
968909,Dmitry,2026-11-08,4.48523
968926,Dmitry,2026-11-06,742.422
968927,Dmitry,2026-11-06,443.774
968930,Dmitry,2026-11-03,193.935
968937,Dmitry,2026-11-10,92.7669
968965,Dmitry,2026-11-10,650.198
969038,Dmitry,2026-11-10,947.302
969086,Dmitry,2026-11-04,415.507
969106,Dmitry,2026-11-04,94.0493
969109,Dmitry,2026-11-08,31.5363
969114,Dmitry,2026-11-09,448.854
969134,Dmitry,2026-11-05,64.7653
969196,Dmitry,2026-11-01,131.302
969319,Dmitry,2026-11-07,733.98
969335,Dmitry,2026-11-05,575.815
969346,Dmitry,2026-11-07,18.7524
969383,Dmitry,2026-11-03,639.28
969399,Dmitry,2026-11-10,600.64
969407,Dmitry,2026-11-07,25.6532
969426,Dmitry,2026-11-01,765.753
969516,Dmitry,2026-11-10,663.031
969525,Dmitry,2026-11-04,3.3185
969526,Dmitry,2026-11-07,667.72
969547,Dmitry,2026-11-07,422.853
969584,Dmitry,2026-11-05,849.593
969607,Dmitry,2026-11-05,119.663
969622,Dmitry,2026-11-06,366.298
969651,Dmitry,2026-11-03,788.82
969654,Dmitry,2026-11-06,259.361
969659,Dmitry,2026-11-05,72.345
969701,Dmitry,2026-11-05,176.898
969777,Dmitry,2026-11-10,794.158
969778,Dmitry,2026-11-03,66.8421
969794,Dmitry,2026-11-03,484.7
969795,Dmitry,2026-11-07,954.271
969814,Dmitry,2026-11-04,507.786
969829,Dmitry,2026-11-03,918.151
969837,Dmitry,2026-11-03,903.596
969876,Dmitry,2026-11-04,729.87
969915,Dmitry,2026-11-08,92.3849
969916,Dmitry,2026-11-09,548.173
970016,Dmitry,2026-11-05,199.798
970034,Dmitry,2026-11-04,43.9994
970092,Dmitry,2026-11-07,191.429
970098,Dmitry,2026-11-09,235.853
970132,Dmitry,2026-11-03,32.8072
970143,Dmitry,2026-11-07,809.135
970180,Dmitry,2026-11-07,90.3166
970190,Dmitry,2026-11-05,588.928
970206,Dmitry,2026-11-08,625.308
970217,Dmitry,2026-11-02,415.162
970220,Dmitry,2026-11-04,306.534
970256,Dmitry,2026-11-05,108.282
970305,Dmitry,2026-11-03,915.537
970384,Dmitry,2026-11-01,422.796
970456,Dmitry,2026-11-01,114.733
970480,Dmitry,2026-11-06,592.189
970495,Dmitry,2026-11-07,388.341
970546,Dmitry,2026-11-02,234.418
970559,Dmitry,2026-11-08,379.671
970580,Dmitry,2026-11-03,7.53004
970617,Dmitry,2026-11-10,739.986
970620,Dmitry,2026-11-10,339.134
970626,Dmitry,2026-11-06,725.331
970637,Dmitry,2026-11-10,448.726
970658,Dmitry,2026-11-01,802.527
970671,Dmitry,2026-11-01,232.347
970692,Dmitry,2026-11-08,343.188
970743,Dmitry,2026-11-07,285.452
970799,Dmitry,2026-11-09,723.616
970801,Dmitry,2026-11-09,82.6835
970813,Dmitry,2026-11-09,771.445
970821,Dmitry,2026-11-01,659.58
970889,Dmitry,2026-11-06,297.986
970904,Dmitry,2026-11-06,970.393
970922,Dmitry,2026-11-05,210.597
970932,Dmitry,2026-11-01,697.773
970938,Dmitry,2026-11-03,554.734
970958,Dmitry,2026-11-10,21.8132
970966,Dmitry,2026-11-04,856.114
971048,Dmitry,2026-11-02,46.0521
971066,Dmitry,2026-11-05,100.522
971068,Dmitry,2026-11-09,116.607
971151,Dmitry,2026-11-09,954.978
971175,Dmitry,2026-11-10,194.006
971176,Dmitry,2026-11-03,595.901
971180,Dmitry,2026-11-08,68.1349
971233,Dmitry,2026-11-07,713.047
971251,Dmitry,2026-11-09,106.869
971319,Dmitry,2026-11-08,540.08
971329,Dmitry,2026-11-09,868.164
971332,Dmitry,2026-11-03,927.538
971341,Dmitry,2026-11-08,741.439
971375,Dmitry,2026-11-07,193.511
971383,Dmitry,2026-11-10,602.58
971413,Dmitry,2026-11-10,895.778
971447,Dmitry,2026-11-09,172.467
971501,Dmitry,2026-11-06,697.348
971516,Dmitry,2026-11-03,279.637
971528,Dmitry,2026-11-10,454.266
971561,Dmitry,2026-11-10,622.128
971596,Dmitry,2026-11-02,969.806
971617,Dmitry,2026-11-06,33.6307
971644,Dmitry,2026-11-06,101.871
971665,Dmitry,2026-11-02,683.302
971700,Dmitry,2026-11-09,903.482
971754,Dmitry,2026-11-03,122.153
971783,Dmitry,2026-11-09,18.6746
971801,Dmitry,2026-11-04,979.257
971810,Dmitry,2026-11-07,732.156
971829,Dmitry,2026-11-02,381.355
971921,Dmitry,2026-11-03,668.335
971933,Dmitry,2026-11-07,729.137
971952,Dmitry,2026-11-08,564.806
971981,Dmitry,2026-11-08,930.181
972013,Dmitry,2026-11-05,12.2704
972016,Dmitry,2026-11-08,905.194
972038,Dmitry,2026-11-01,273.22
972039,Dmitry,2026-11-10,68.6407
972040,Dmitry,2026-11-10,7.29913
972055,Dmitry,2026-11-10,198.992
972131,Dmitry,2026-11-09,687.347
972210,Dmitry,2026-11-10,201.023
972223,Dmitry,2026-11-05,402.087
972228,Dmitry,2026-11-10,5.43642
972236,Dmitry,2026-11-09,467.027
972237,Dmitry,2026-11-04,583.298
972241,Dmitry,2026-11-10,500.124
972285,Dmitry,2026-11-03,806.069
972288,Dmitry,2026-11-06,325.207
972290,Dmitry,2026-11-09,879.497
972293,Dmitry,2026-11-08,303.97
972294,Dmitry,2026-11-09,639.397
972306,Dmitry,2026-11-10,68.5967
972308,Dmitry,2026-11-06,162.536
972355,Dmitry,2026-11-09,401.885
972361,Dmitry,2026-11-01,865.692
972373,Dmitry,2026-11-10,700.251
972374,Dmitry,2026-11-03,730.201
972417,Dmitry,2026-11-02,998.991
972432,Dmitry,2026-11-01,598.732
972459,Dmitry,2026-11-06,705.646
972500,Dmitry,2026-11-06,469.669
972525,Dmitry,2026-11-01,310.214
972537,Dmitry,2026-11-07,536.993
972538,Dmitry,2026-11-09,834.328
972595,Dmitry,2026-11-02,944.673
972625,Dmitry,2026-11-09,739.22
972629,Dmitry,2026-11-10,593.725
972662,Dmitry,2026-11-05,335.202
972683,Dmitry,2026-11-05,695.675
972855,Dmitry,2026-11-10,441.017
972884,Dmitry,2026-11-01,637.672
972896,Dmitry,2026-11-04,421.632
972946,Dmitry,2026-11-08,369.391
972976,Dmitry,2026-11-02,627.231
972987,Dmitry,2026-11-09,452.488
972990,Dmitry,2026-11-01,553.561
973002,Dmitry,2026-11-08,212.535
973031,Dmitry,2026-11-04,982.651
973035,Dmitry,2026-11-10,812.142
973053,Dmitry,2026-11-06,236.064
973058,Dmitry,2026-11-01,505.441
973137,Dmitry,2026-11-09,169.958
973144,Dmitry,2026-11-05,77.538
973199,Dmitry,2026-11-09,918.045
973202,Dmitry,2026-11-09,362.759
973213,Dmitry,2026-11-02,704.557
973253,Dmitry,2026-11-07,800.181
973291,Dmitry,2026-11-06,605.435
973292,Dmitry,2026-11-07,885.189
973349,Dmitry,2026-11-07,311.793
973362,Dmitry,2026-11-03,860.886
973383,Dmitry,2026-11-04,738.664
973409,Dmitry,2026-11-10,929.78
973432,Dmitry,2026-11-03,448.652
973452,Dmitry,2026-11-03,26.7487
973532,Dmitry,2026-11-02,974.253
973554,Dmitry,2026-11-05,844.939
973573,Dmitry,2026-11-05,277.664
973577,Dmitry,2026-11-07,89.694
973585,Dmitry,2026-11-06,715.303
973603,Dmitry,2026-11-05,244.457
973621,Dmitry,2026-11-02,56.7831
973666,Dmitry,2026-11-04,819.797
973670,Dmitry,2026-11-10,266.894
973775,Dmitry,2026-11-07,665.28
973843,Dmitry,2026-11-05,426.968
973859,Dmitry,2026-11-04,185.571
973860,Dmitry,2026-11-01,932.489
973945,Dmitry,2026-11-01,92.04
973955,Dmitry,2026-11-06,867.107
973983,Dmitry,2026-11-08,545.477
973997,Dmitry,2026-11-05,185.274
974032,Dmitry,2026-11-01,581.228
974105,Dmitry,2026-11-05,437.798
974137,Dmitry,2026-11-10,904.585
974233,Dmitry,2026-11-07,45.2546
